,base-10,base-10,base-6,base-6,base-7,base-7,base-8,base-8,base-9,base-9,num_bases,num_bases,num_unique_bases,num_unique_bases,successes,successes
,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std
1060,186.73333333333332,6.308107657786309,2.2333333333333334,1.596524001977077,4.635,2.651749422551085,8.008333333333333,4.0924642807102005,22.08,9.734317301862177,223.69,7.980010442766774,4.845,0.3710008984715089,0.8483333333333334,0.3586974893819134
1070,187.145,6.254649603828073,2.1366666666666667,1.5603382824104426,4.465,2.563612360192805,7.801666666666667,4.061485428865761,21.608333333333334,9.640449361357009,223.15666666666667,7.912571572433894,4.823333333333333,0.4026440390993284,0.87,0.3363034344160051
1080,187.55333333333334,6.1245807112723005,2.0566666666666666,1.527565237741275,4.3116666666666665,2.4969041943085304,7.5616666666666665,3.9601595787150905,21.153333333333332,9.544797303010446,222.63666666666666,7.82760002952516,4.8133333333333335,0.4104739807696577,0.87,0.33630343441600485
1090,187.90333333333334,6.026662057520364,1.97,1.4840597472249353,4.1433333333333335,2.4554949716005425,7.31,3.874777412961941,20.628333333333334,9.3488072620106,221.955,7.753040801302852,4.795,0.4277557714397303,0.8716666666666667,0.33446059392533767
1100,188.235,5.9598468940065885,1.905,1.4649146732830527,4.001666666666667,2.406587602579402,7.078333333333333,3.7910680846197207,20.135,9.22984877088099,221.355,7.661743165450882,4.785,0.4344824507388096,0.86,0.3469870314579475
1110,188.625,5.8307553827384435,1.84,1.4356415522917516,3.881666666666667,2.3489708148227204,6.876666666666667,3.709194282080983,19.705,9.188651061681105,220.92833333333334,7.571208438698678,4.763333333333334,0.4589722819033332,0.8833333333333333,0.3210226714043029
1120,188.97,5.753471415878704,1.7866666666666666,1.4075352768423108,3.76,2.3293203586740443,6.685,3.6348922496638942,19.276666666666667,9.130724079842858,220.47833333333332,7.479719060380692,4.746666666666667,0.4787019485604323,0.885,0.3190219428189839
1130,189.32333333333332,5.651736213078439,1.7166666666666666,1.386742786372277,3.6366666666666667,2.2988378706545496,6.458333333333333,3.5746697594167856,18.808333333333334,8.976539638908125,219.94333333333333,7.350518500229915,4.735,0.4879634549157667,0.885,0.31902194281898394
1140,189.64166666666668,5.540450994478902,1.655,1.351286424115924,3.5166666666666666,2.260469469429358,6.233333333333333,3.509352583533826,18.31833333333333,8.832156997145272,219.365,7.225771585097322,4.723333333333334,0.4967785108968485,0.8966666666666666,0.30439375084839776
1150,190.00333333333333,5.407093078129456,1.59,1.3172825563763213,3.395,2.209594608368995,6.053333333333334,3.456947915269894,17.855,8.715731466721534,218.89666666666668,7.133441587963621,4.706666666666667,0.5169998925424332,0.9016666666666666,0.2977648214428421
1160,190.29833333333335,5.335978250413782,1.5233333333333334,1.2997905814228523,3.295,2.170554844580833,5.85,3.389813170859621,17.461666666666666,8.619852892531801,218.42833333333334,7.083892330883881,4.685,0.5251428377117965,0.88,0.32496153618543944
1170,190.59666666666666,5.2336082730326225,1.4733333333333334,1.2790447824668048,3.1566666666666667,2.120248937166475,5.658333333333333,3.3279018248072663,17.025,8.466071993551681,217.91,6.997754401711069,4.66,0.5395059468316044,0.8916666666666667,0.31080093664952624
1180,190.91166666666666,5.176600933259407,1.4066666666666667,1.2521803207028748,3.05,2.087462574514808,5.471666666666667,3.2668839213470013,16.613333333333333,8.431715259792767,217.45333333333335,6.96690908669133,4.631666666666667,0.5591635618393672,0.8666666666666667,0.3399346342395204
1190,191.19666666666666,5.115465657092126,1.365,1.238994888340282,2.9683333333333333,2.0373178173492907,5.29,3.167948863223648,16.19,8.297222426812484,217.01,6.896368609637978,4.61,0.5638262143604165,0.89,0.3128897569432381
1200,191.46333333333334,5.000198884933365,1.3233333333333333,1.2283276797698923,2.8766666666666665,1.989503008849748,5.131666666666667,3.1082144749392957,15.793333333333333,8.177649757452047,216.58833333333334,6.796974612935446,4.598333333333334,0.5659775221292404,0.9083333333333333,0.28855482821967804
1210,191.73,4.875151279704053,1.2833333333333334,1.2205417740586404,2.765,1.9321253409997343,4.951666666666667,3.0346878843722207,15.365,8.097640088322022,216.095,6.760865945523048,4.573333333333333,0.5813394495091098,0.8983333333333333,0.3022094564297336
1220,191.97333333333333,4.805478355192368,1.2283333333333333,1.1928385845909304,2.658333333333333,1.912658853243017,4.791666666666667,2.9633759839450375,14.985,7.996339266606108,215.63666666666666,6.6739285448843635,4.543333333333333,0.5984331393081621,0.8933333333333333,0.3086889840744081
1230,192.24666666666667,4.70239182638887,1.19,1.1763927915454118,2.55,1.8656991540260015,4.665,2.912520386194741,14.606666666666667,7.880056401377398,215.25833333333333,6.571777833196193,4.523333333333333,0.6105644019175123,0.9116666666666666,0.28377906116476354
1240,192.49833333333333,4.647579716607586,1.1533333333333333,1.1560661265208372,2.4516666666666667,1.8305729218532136,4.5183333333333335,2.8623412134513635,14.231666666666667,7.774187881844784,214.85333333333332,6.4885916979127485,4.491666666666666,0.62710755767164,0.9366666666666666,0.24356153682842144
1250,192.75,4.5739297473106575,1.1233333333333333,1.1378879069965036,2.35,1.787223172037186,4.376666666666667,2.7984737903999632,13.865,7.682237629753458,214.465,6.369100538275923,4.468333333333334,0.6369174898594718,0.8983333333333333,0.30220945642973296
1260,192.96833333333333,4.484863121904857,1.09,1.1173927987358194,2.295,1.7629449792889162,4.2683333333333335,2.754329420304615,13.478333333333333,7.588556992091596,214.1,6.310309025713397,4.45,0.6487166818676179,0.9183333333333333,0.2738562072004633
1270,193.17666666666668,4.369453309307949,1.0466666666666666,1.0729191747543525,2.215,1.727843067719599,4.14,2.706855494234345,13.138333333333334,7.492609506855553,213.71666666666667,6.275060867345343,4.431666666666667,0.6521737157809696,0.92,0.27129319932500984
1280,193.365,4.274939570722987,1.0016666666666667,1.0416319994231307,2.131666666666667,1.6775966605699757,4.005,2.67363204898006,12.833333333333334,7.411402626283957,213.33666666666667,6.208863735732077,4.395,0.6600315649017618,0.9216666666666666,0.2686954078919516
1290,193.56833333333333,4.221215925404534,0.975,1.0284494802047077,2.058333333333333,1.6293957639430507,3.8933333333333335,2.6035787336322724,12.453333333333333,7.25955615417056,212.94833333333332,6.060720300059681,4.383333333333334,0.6656241849238596,0.92,0.2712931993250098
1300,193.80666666666667,4.136337617855786,0.93,0.9958748247981116,1.98,1.6081873854332607,3.7666666666666666,2.5746628689770032,12.105,7.145672933088021,212.58833333333334,5.998516251726107,4.348333333333334,0.6858065000826075,0.915,0.27888169534768464
1310,194.0,4.031128874149275,0.88,0.9809519186314251,1.9083333333333334,1.587428913544022,3.6533333333333333,2.52451095374046,11.788333333333334,7.060939306415886,212.23,5.933276216953556,4.3116666666666665,0.684005766707335,0.94,0.23748684174075704
1320,194.18,3.9813230631705,0.8516666666666667,0.964190794857995,1.84,1.553833967964405,3.56,2.4771758112818714,11.493333333333334,6.931807524416371,211.925,5.789016180089092,4.288333333333333,0.6869234956593704,0.9433333333333334,0.23120457511813022
1330,194.35833333333332,3.9076758508806226,0.81,0.9454628496138774,1.7683333333333333,1.5290510855501944,3.441666666666667,2.451515970895466,11.163333333333334,6.823488029511658,211.54166666666666,5.763817937983656,4.24,0.7088018058667732,0.9483333333333334,0.2213531617624241
1340,194.54333333333332,3.861103756987403,0.7766666666666666,0.9183983643036197,1.7066666666666668,1.4946422834764022,3.3133333333333335,2.398990528442232,10.856666666666667,6.714123588045986,211.19666666666666,5.619429587501651,4.216666666666667,0.7116100680069718,0.9166666666666666,0.2763853991962816
1350,194.715,3.8254117425448424,0.755,0.8990596939766173,1.6483333333333334,1.4564788208400223,3.203333333333333,2.359799897354764,10.586666666666666,6.6258953273417225,210.90833333333333,5.488162766860652,4.191666666666666,0.726817644866228,0.9416666666666667,0.23437268517375556
1360,194.90333333333334,3.7408540320211494,0.73,0.8853059734728248,1.5683333333333334,1.3911615849913195,3.1166666666666667,2.317985236267813,10.306666666666667,6.481200163207092,210.625,5.366039041975002,4.158333333333333,0.7505090864799013,0.935,0.24652586071242166
1370,195.04666666666665,3.6893299602442045,0.7033333333333334,0.8633204632245318,1.5233333333333334,1.3782073703022906,3.0,2.242022896106698,10.016666666666667,6.327431460623568,210.29,5.190944037456001,4.135,0.7528446054797734,0.9433333333333334,0.23120457511813017
1380,195.22166666666666,3.6012771654264863,0.685,0.8558280590554751,1.4666666666666666,1.3486618882762633,2.9116666666666666,2.2023920076942587,9.765,6.240174276412483,210.05,5.166962357130156,4.1033333333333335,0.7611321975992246,0.95,0.2179449471770351
1390,195.37166666666667,3.513810451474133,0.6616666666666666,0.8289735956122053,1.42,1.3217160562440493,2.8133333333333335,2.134281039496804,9.488333333333333,6.11008978839282,209.755,5.043640385012938,4.076666666666667,0.7836595065602288,0.96,0.19595917942265395
1400,195.53166666666667,3.3915085958250977,0.6433333333333333,0.8079535190151039,1.375,1.2849286620924396,2.7333333333333334,2.0717678977680434,9.26,6.017120019854463,209.54333333333332,4.9620011644049,4.068333333333333,0.7876106624186594,0.96,0.19595917942265392
1410,195.68,3.351755758802647,0.6133333333333333,0.7813378839457938,1.3333333333333333,1.2710450643291764,2.6433333333333335,2.0106687665771545,8.993333333333334,5.939973812138306,209.26333333333332,4.85290176652643,4.028333333333333,0.7984551055354057,0.9533333333333334,0.2109238935940851
1420,195.81,3.282869679614668,0.585,0.7633970133554379,1.275,1.2353305900311315,2.545,1.9684109496410223,8.753333333333334,5.82258438229013,208.96833333333333,4.741729349322061,3.986666666666667,0.804045327633267,0.955,0.2073041244162782
1430,195.95,3.189174396820175,0.5466666666666666,0.7356327586204677,1.2133333333333334,1.2032548450857061,2.4516666666666667,1.9315789453766106,8.53,5.687040823955228,208.69166666666666,4.604700195331818,3.945,0.8033108572236096,0.9633333333333334,0.18794207145347389
1440,196.075,3.105271056338445,0.5266666666666666,0.7275224318802049,1.1733333333333333,1.160440529377626,2.3866666666666667,1.910625261240126,8.343333333333334,5.596319226856961,208.505,4.54605781602772,3.9166666666666665,0.8101783068491093,0.9566666666666667,0.2036063740543404
1450,196.20333333333335,3.024674454475321,0.495,0.7141253391387238,1.1233333333333333,1.1246283336680107,2.2883333333333336,1.8677608400316015,8.103333333333333,5.472901931841603,208.21333333333334,4.423929876880454,3.8733333333333335,0.8107335498725157,0.96,0.19595917942265392
1460,196.31166666666667,2.9711721405682403,0.4716666666666667,0.6994263522503449,1.0783333333333334,1.091877842170185,2.203333333333333,1.8362976035732566,7.905,5.438992706987814,207.97,4.3511416126498705,3.8316666666666666,0.8246194408466403,0.9633333333333334,0.18794207145347389
1470,196.445,2.9155288256735377,0.45666666666666667,0.6890492644861378,1.0466666666666666,1.0729191747543527,2.1266666666666665,1.7852979832198546,7.715,5.364119219405922,207.79,4.281654664573805,3.8033333333333332,0.8213741872956282,0.9533333333333334,0.2109238935940851
1480,196.56333333333333,2.8570361488009897,0.445,0.6784602665840724,1.0233333333333334,1.0564668580803782,2.0683333333333334,1.7484270708903544,7.511666666666667,5.269079352431719,207.61166666666668,4.212781807257028,3.783333333333333,0.8264717512144917,0.9583333333333334,0.19982631347136268
1490,196.66,2.7912482273468044,0.4216666666666667,0.6586834512031444,0.985,1.049495910743186,2.0,1.7204650534085253,7.301666666666667,5.14561274830856,207.36833333333334,4.124641061824533,3.7416666666666667,0.8215415726276724,0.9616666666666667,0.19199971064793073
1500,196.775,2.730270133155324,0.41,0.6469672840775397,0.95,1.0202123961868592,1.9233333333333333,1.6795204341980743,7.09,5.087425675132756,207.14833333333334,4.127912776317939,3.715,0.8329315698183165,0.9683333333333334,0.1751110758601209
1510,196.89333333333335,2.6848877485329306,0.39,0.6281454184077623,0.9266666666666666,1.0122362482257898,1.8616666666666666,1.6317262501889038,6.863333333333333,4.989788461336703,206.935,4.0510214761217895,3.6816666666666666,0.8388467612674468,0.9633333333333334,0.18794207145347397
1520,196.98333333333332,2.621651303197189,0.37,0.6189507250177492,0.8883333333333333,0.999598530522242,1.7983333333333333,1.5982273166091086,6.666666666666667,4.894441291460716,206.70666666666668,3.9749996505939715,3.6366666666666667,0.8571205023539884,0.9666666666666667,0.17950549357115056
1530,197.09833333333333,2.568137565543478,0.35833333333333334,0.6136751764754894,0.8633333333333333,0.9838642634473979,1.7366666666666666,1.5558456078787315,6.466666666666667,4.770627724827091,206.52333333333334,3.911877923566748,3.6066666666666665,0.8690735808255183,0.9566666666666667,0.20360637405434062
1540,197.18833333333333,2.537623012891309,0.3416666666666667,0.6013295454426185,0.8316666666666667,0.9712520556248824,1.6833333333333333,1.5186799823823658,6.298333333333333,4.715859471565663,206.34333333333333,3.848652000664934,3.57,0.868964901477619,0.9616666666666667,0.19199971064793128
1550,197.30333333333334,2.460620969502533,0.3283333333333333,0.5920562097939313,0.7933333333333333,0.9348559009577666,1.6183333333333334,1.486381699145797,6.1066666666666665,4.66032426148892,206.15,3.8575683186864405,3.53,0.8731742857719326,0.9533333333333334,0.2109238935940851
1560,197.39166666666668,2.4203850703739094,0.31166666666666665,0.5696758337471883,0.755,0.915591794050891,1.555,1.452690033466648,5.953333333333333,4.588880279787461,205.96666666666667,3.8112406845482103,3.4833333333333334,0.8830188119299726,0.9716666666666667,0.16592334240713666
1570,197.49666666666667,2.345205511013653,0.29833333333333334,0.5531701566626887,0.7266666666666667,0.8861652717686974,1.5,1.4259499757471625,5.778333333333333,4.517285013023735,205.8,3.7815340802378103,3.453333333333333,0.88759350055204,0.965,0.1837797594948919
1580,197.59666666666666,2.265830728207396,0.2816666666666667,0.5406760171817825,0.6933333333333334,0.8751888685052821,1.4483333333333333,1.379854058305524,5.618333333333333,4.455258752929566,205.63833333333332,3.7315140656605017,3.408333333333333,0.8915887816451893,0.9766666666666667,0.15095989165632226
1590,197.67,2.262984754698982,0.27,0.5232271654517456,0.6666666666666666,0.8478731561317946,1.4033333333333333,1.371369955757948,5.45,4.33137776386837,205.46,3.6576495184749387,3.38,0.9067892074052678,0.9716666666666667,0.16592334240713671
1600,197.74166666666667,2.226715942568535,0.25666666666666665,0.49744904820047153,0.64,0.8268816924647306,1.3566666666666667,1.3401948448722756,5.288333333333333,4.216459481075986,205.28333333333333,3.5772040602807285,3.35,0.9078362554264238,0.9733333333333334,0.16110727964792687
1610,197.83,2.158185966655019,0.245,0.4915706120860617,0.625,0.8109921906734573,1.3083333333333333,1.3076431300456393,5.121666666666667,4.111795701258636,205.13,3.4832599673294515,3.32,0.9060537143753286,0.975,0.1561249499599596
1620,197.89166666666668,2.089640452858392,0.23833333333333334,0.484627577515858,0.5983333333333334,0.7897239320730282,1.25,1.2757350822173072,4.963333333333333,4.046643327774542,204.94166666666666,3.404153916744793,3.2816666666666667,0.9141465357856385,0.9733333333333334,0.16110727964792687
1630,197.96666666666667,2.0434176165325493,0.23,0.4765501022977516,0.5716666666666667,0.7777299588474722,1.2166666666666666,1.2595193086606047,4.8116666666666665,3.936520954119545,204.79666666666665,3.3098825088244843,3.24,0.9232551110067025,0.975,0.15612494995996007
1640,198.02333333333334,2.0181151822650976,0.22166666666666668,0.47173144431504227,0.5483333333333333,0.7730872453280365,1.1733333333333333,1.238260428540335,4.703333333333333,3.8779705459886586,204.67,3.2809195865387104,3.1933333333333334,0.9233754503029776,0.9716666666666667,0.16592334240713602
1650,198.09666666666666,1.9800645331795526,0.20666666666666667,0.45528989543903875,0.525,0.7589740882709135,1.1283333333333334,1.2049331470620566,4.538333333333333,3.802875739343697,204.495,3.247559339976209,3.1483333333333334,0.927180612873722,0.9716666666666667,0.16592334240713666
1660,198.165,1.9427922345600108,0.195,0.44381865666058,0.5033333333333333,0.74832405339458,1.0833333333333333,1.1689263830065981,4.376666666666667,3.701997959060599,204.32333333333332,3.116962552799689,3.1066666666666665,0.9193959369547424,0.97,0.17058722109231955
1670,198.23833333333334,1.894253737550032,0.18833333333333332,0.4353510716141124,0.4816666666666667,0.7368834522651618,1.0416666666666667,1.140144971288984,4.226666666666667,3.6270220414120597,204.17666666666668,3.0603031803328764,3.066666666666667,0.9140872800534753,0.9683333333333334,0.17511107586012087
1680,198.30666666666667,1.837377357963129,0.18333333333333332,0.43172779489962176,0.465,0.7202603695886661,1.0083333333333333,1.1291282281280315,4.113333333333333,3.537488123262355,204.07666666666665,3.0090068498131157,3.0283333333333333,0.9332008834591237,0.9733333333333334,0.16110727964792648
1690,198.36666666666667,1.7996913315590672,0.17666666666666667,0.4267578027666518,0.45166666666666666,0.714840697094271,0.9766666666666667,1.1103102669474383,3.995,3.4551857161856434,203.96666666666667,2.967415635794136,2.993333333333333,0.9327140802816032,0.9833333333333333,0.12801909579781018
1700,198.42333333333335,1.7656317723567243,0.16833333333333333,0.41230719399765964,0.43666666666666665,0.6899194800039264,0.9366666666666666,1.085966031799442,3.895,3.4142800607643826,203.86,2.9161161385194068,2.9683333333333333,0.9259214629522099,0.9716666666666667,0.16592334240713646
1710,198.46333333333334,1.7450851618824288,0.15666666666666668,0.3900284889879486,0.4116666666666667,0.6749300375265246,0.895,1.0475248604846252,3.7883333333333336,3.3828287801122303,203.715,2.8543139864656286,2.925,0.9143531411148889,0.985,0.12155245781143305
1720,198.52833333333334,1.6869688464488266,0.155,0.3885550154096582,0.39666666666666667,0.6628138669507624,0.87,1.0326825907960897,3.6633333333333336,3.281258227502912,203.61333333333334,2.8066270781055955,2.901666666666667,0.913964198180411,0.975,0.15612494995995968
1730,198.6,1.6431676725155,0.15166666666666667,0.38556956426679756,0.38666666666666666,0.6535713852025308,0.8433333333333334,1.0142923093905831,3.555,3.197442988806316,203.53666666666666,2.7734435074269834,2.8766666666666665,0.904501090227217,0.9683333333333334,0.1751110758601209
1740,198.64,1.6032467059064794,0.14833333333333334,0.3825317706486015,0.37166666666666665,0.6378588314736203,0.8166666666666667,0.999861101464706,3.43,3.13237396660531,203.40666666666667,2.750385831519317,2.855,0.9022056306629864,0.98,0.14000000000000107
1750,198.68166666666667,1.5812433574739746,0.145,0.37502222156382464,0.34833333333333333,0.6167094579747857,0.795,0.9880831611424891,3.316666666666667,3.081621146229505,203.28666666666666,2.704531177281729,2.816666666666667,0.8942718950197504,0.9883333333333333,0.1073804244522966
1760,198.735,1.5301770050117167,0.14166666666666666,0.37183852528871936,0.33,0.5953430383680792,0.7716666666666666,0.9761474729204052,3.223333333333333,3.0276705383658924,203.20166666666665,2.676003965285215,2.785,0.8956050096629262,0.98,0.14000000000000068
1770,198.76333333333332,1.5189872357008862,0.13333333333333333,0.3636237371545253,0.31333333333333335,0.5702241274758164,0.7466666666666667,0.9587260065084074,3.1283333333333334,2.9880646839644394,203.085,2.6352308564273126,2.75,0.8874119674649424,0.9833333333333333,0.12801909579781
1780,198.81333333333333,1.4838538412600482,0.12333333333333334,0.348504742515158,0.29833333333333334,0.5621363021743244,0.7166666666666667,0.9236100668331625,3.0216666666666665,2.8927260307344893,202.97333333333333,2.5323155850371797,2.7133333333333334,0.8875935005520378,0.985,0.12155245781143281
1790,198.84,1.4391201015435373,0.12166666666666667,0.34669471040415845,0.2816666666666667,0.5406760171817824,0.6833333333333333,0.9072240933504526,2.9166666666666665,2.8165680456107514,202.84333333333333,2.4601061404383007,2.6783333333333332,0.8878047207704076,0.9916666666666667,0.09090593428863092
1800,198.89,1.4158272022625735,0.11333333333333333,0.33239868966181224,0.27,0.5326975376953308,0.6566666666666666,0.8956127635436101,2.8316666666666666,2.7766881751868047,202.76166666666666,2.432049318761628,2.638333333333333,0.8817769307231569,0.98,0.14000000000000073
1810,198.935,1.3811016134472789,0.11,0.3284813541131348,0.255,0.5227889950384698,0.625,0.8608377702370329,2.7483333333333335,2.6990734006733255,202.67333333333335,2.37064454432873,2.6033333333333335,0.877110153984221,0.9833333333333333,0.12801909579781004
1820,198.97166666666666,1.3567843929264805,0.105,0.32245154674772253,0.245,0.5147572243300704,0.6033333333333334,0.8302543117757494,2.665,2.6304831622093037,202.59,2.30620178359715,2.575,0.8818777315100621,0.975,0.15612494995995935
1830,199.015,1.339692128811691,0.10333333333333333,0.32039905673325025,0.23833333333333334,0.5015282200988858,0.5866666666666667,0.8159793025697545,2.6,2.591653268990027,202.54333333333332,2.278476586571735,2.5566666666666666,0.8813562780674389,0.985,0.12155245781143258
1840,199.03,1.3275666963784964,0.09833333333333333,0.30875646641901167,0.22666666666666666,0.4918897798852451,0.565,0.805672596861366,2.5116666666666667,2.5429373872660634,202.43166666666667,2.233531707607679,2.525,0.8771402396424397,0.9883333333333333,0.10738042445229685
1850,199.06,1.308841727126191,0.09333333333333334,0.29657301892713656,0.21166666666666667,0.4727901813231264,0.5416666666666666,0.779912744407275,2.4466666666666668,2.5034287598323126,202.35333333333332,2.162981481402208,2.4966666666666666,0.8717734160255719,0.9916666666666667,0.09090593428863014
1860,199.1,1.2662279942148436,0.09333333333333334,0.29657301892713656,0.205,0.46149214511191683,0.5233333333333333,0.7763948022036794,2.368333333333333,2.4703570367234042,202.29,2.187669993394801,2.4683333333333333,0.875022221940038,0.9866666666666667,0.1146976702272355
1870,199.12333333333333,1.223978031756369,0.09166666666666666,0.29427405971682546,0.20333333333333334,0.46042251127512335,0.5166666666666667,0.770101003476529,2.2916666666666665,2.4172844038070727,202.22666666666666,2.152197843032925,2.453333333333333,0.8781546307772654,0.99,0.09949874371066271
1880,199.14666666666668,1.18960310841707,0.09166666666666666,0.29427405971682546,0.20333333333333334,0.46042251127512335,0.5066666666666667,0.7483017810720166,2.2183333333333333,2.3503185363312413,202.16666666666666,2.099735433069823,2.4433333333333334,0.885130247791564,0.9933333333333333,0.08137703743822416
1890,199.17666666666668,1.1613737076793589,0.08666666666666667,0.2872087897138411,0.185,0.4443440858914056,0.485,0.7414681382230817,2.145,2.295787809591005,202.07833333333335,2.053987314685483,2.395,0.869276519104632,0.9866666666666667,0.11469767022723532
1900,199.215,1.117486017809619,0.08166666666666667,0.27385620720046333,0.17833333333333334,0.4357337362299265,0.4716666666666667,0.7274594299493434,2.066666666666667,2.198231612506343,202.01333333333332,1.9865771791926132,2.3666666666666667,0.8673074554171805,0.99,0.09949874371066199
1910,199.24833333333333,1.0878099813641806,0.07833333333333334,0.2686954078919516,0.17166666666666666,0.4307325800953018,0.45166666666666666,0.7218013731091272,1.9916666666666667,2.1451333809864197,201.94166666666666,1.9325968424779045,2.328333333333333,0.8644057046446517,0.9833333333333333,0.12801909579780874
1920,199.28666666666666,1.0461782299822933,0.07166666666666667,0.25793517704174335,0.16666666666666666,0.42687494916218754,0.44166666666666665,0.7094109450021836,1.92,2.079326814139614,201.88666666666666,1.889573732059401,2.3016666666666667,0.86448282548328,0.985,0.12155245781143295
1930,199.31166666666667,1.0269033818016002,0.06666666666666667,0.24944382578493043,0.155,0.4053496433122061,0.425,0.6887488656977956,1.8783333333333334,2.033928191674636,201.83666666666667,1.830297486445548,2.2783333333333333,0.849037036229211,0.99,0.09949874371066152
1940,199.345,1.0029830507042523,0.06666666666666667,0.24944382578493043,0.15,0.3968626966596866,0.41333333333333333,0.6776101796428057,1.8233333333333333,1.9660761825411386,201.79833333333335,1.783535035322327,2.2616666666666667,0.8484479293915946,0.995,0.07053367989832925
1950,199.37,0.9813765841918194,0.06333333333333334,0.2435615368284216,0.14333333333333334,0.38659482091144837,0.3983333333333333,0.6730506832492075,1.765,1.9226132389710318,201.74,1.7528262891684472,2.23,0.848783443131011,0.995,0.07053367989832915
1960,199.39166666666668,0.9407074760814615,0.058333333333333334,0.23437268517375537,0.13166666666666665,0.3665113307328369,0.38,0.6549300217071526,1.715,1.892205503286221,201.67666666666668,1.7451233639933748,2.191666666666667,0.8415841543713198,0.9933333333333333,0.08137703743822434
1970,199.415,0.9180277773575198,0.055,0.2279802623035605,0.13,0.3648287269390959,0.36833333333333335,0.6423892035899154,1.6616666666666666,1.8539679668813593,201.63,1.7126295571430432,2.17,0.8432674546073746,0.9916666666666667,0.09090593428863149
1980,199.43833333333333,0.910785680363688,0.051666666666666666,0.22135316176242373,0.12666666666666668,0.36141696449146277,0.35333333333333333,0.6312597634008443,1.5966666666666667,1.807573573114578,201.56666666666666,1.6729880121772762,2.138333333333333,0.8401570620359556,0.9966666666666667,0.057638721552635414
1990,199.46,0.8991106717195677,0.04666666666666667,0.2109238935940851,0.12333333333333334,0.3579416463925698,0.3333333333333333,0.6128258770283436,1.5516666666666667,1.7693682174405925,201.515,1.6339446135043743,2.11,0.8314044342757202,0.99,0.09949874371066224
2000,199.48666666666668,0.8773951346014027,0.04666666666666667,0.2109238935940851,0.12166666666666667,0.3561795739355215,0.3283333333333333,0.608712210782366,1.505,1.7204577879157557,201.48833333333334,1.6134426615849247,2.0966666666666667,0.831056890685319,0.9933333333333333,0.08137703743822446
2010,199.50666666666666,0.8524213877081074,0.04666666666666667,0.2109238935940851,0.11666666666666667,0.3460089915337788,0.31833333333333336,0.5946964678631373,1.4633333333333334,1.6768985923092932,201.45166666666665,1.579344976740538,2.085,0.8252928773067982,0.9966666666666667,0.05763872155263507
2020,199.53166666666667,0.826033023283905,0.045,0.20730412441627832,0.10833333333333334,0.33155777106796336,0.305,0.5819292625969835,1.3983333333333334,1.6226512940931692,201.38833333333332,1.5179582412643036,2.058333333333333,0.8072157222342852,0.9933333333333333,0.08137703743822408
2030,199.55166666666668,0.7983298538546327,0.045,0.20730412441627832,0.10166666666666667,0.31304508017571775,0.2866666666666667,0.5696392620675738,1.355,1.5923698272281697,201.34,1.5058995097061885,2.0283333333333333,0.8026189769885974,0.9983333333333333,0.040790794168401465
2040,199.57,0.7800213672287045,0.043333333333333335,0.20360637405434062,0.095,0.3043709359756074,0.275,0.5501893613414698,1.3,1.5448840301675335,201.28333333333333,1.4316850988336134,1.9966666666666666,0.7979069842754601,0.995,0.07053367989832914
2050,199.585,0.7633970133554319,0.041666666666666664,0.19982631347136268,0.09333333333333334,0.30214051182999113,0.26166666666666666,0.5352854897674286,1.2566666666666666,1.5212239224460817,201.23833333333334,1.4171087545499892,1.9733333333333334,0.7932773089461791,0.9966666666666667,0.05763872155263563
2060,199.595,0.753419980267754,0.03833333333333333,0.19199971064793026,0.08833333333333333,0.29529175779594924,0.24666666666666667,0.5123366948490905,1.215,1.4828266925032116,201.18333333333334,1.3734587321390037,1.94,0.789345720623524,0.9983333333333333,0.0407907941684014
2070,199.605,0.729594636310691,0.03666666666666667,0.18794207145347397,0.085,0.28479524808769624,0.23166666666666666,0.5013287898730266,1.175,1.458666628580135,201.13333333333333,1.357284871433479,1.915,0.7774584662003929,0.995,0.07053367989832916
2080,199.61333333333334,0.7168139383565482,0.03666666666666667,0.18794207145347397,0.08166666666666667,0.2798759645906671,0.22,0.4812483766206384,1.1333333333333333,1.4208760990631424,201.085,1.3119101849339088,1.8933333333333333,0.7758579480520622,0.9983333333333333,0.04079079416840159
2090,199.63166666666666,0.7019001986670828,0.035,0.1837797594948915,0.08,0.2773685875028622,0.215,0.47128370790144575,1.085,1.3727496737084524,201.04666666666665,1.265367755063946,1.8733333333333333,0.768519500222489,0.995,0.07053367989832951
2100,199.64,0.6979016167531527,0.035,0.1837797594948915,0.08,0.2773685875028622,0.21,0.4682235933112864,1.0483333333333333,1.3426331922341601,201.01333333333332,1.230103879985577,1.8566666666666667,0.7699278465472514,0.9933333333333333,0.08137703743822401
2110,199.65166666666667,0.6858065000826074,0.03333333333333333,0.1795054935711505,0.07833333333333334,0.27482822918243965,0.2,0.46188021535170287,1.0116666666666667,1.3069801919777648,200.975,1.1850632894491322,1.8333333333333333,0.7630348761506395,0.9983333333333333,0.0407907941684016
2120,199.66833333333332,0.669574906605347,0.03333333333333333,0.1795054935711505,0.07333333333333333,0.26068286394689605,0.19166666666666668,0.4526925618513682,0.9666666666666667,1.2472191289246475,200.93333333333334,1.1440668201153625,1.81,0.759758733634125,0.9966666666666667,0.057638721552635275
