,minimal,minimal,minimal,minimal,minimal,minimal,frequency,frequency,frequency,frequency,frequency,frequency,li1,li1,li1,li1,li1,li1,li2,li2,li2,li2,li2,li2,li3,li3,li3,li3,li3,li3
,num_unique_words,num_unique_words,num_words,num_words,successes,successes,num_unique_words,num_unique_words,num_words,num_words,successes,successes,num_unique_words,num_unique_words,num_words,num_words,successes,successes,num_unique_words,num_unique_words,num_words,num_words,successes,successes,num_unique_words,num_unique_words,num_words,num_words,successes,successes
,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std
1100,99.13333333333334,5.344987267420654,914.6466666666666,42.414327243934395,0.09,0.2861817604250832,100.34666666666666,5.125084281149816,1151.0933333333332,12.368964746044387,0.09333333333333334,0.2908989897236192,98.49666666666667,5.146842613572802,904.3966666666666,50.67944345480609,0.11,0.31288975694324067,100.91333333333333,5.617753604026751,902.0066666666667,47.3537040672521,0.1,0.3000000000000011,125.18333333333334,6.295214231638369,1075.39,22.004951715466223,0.08,0.27129319932500995
1200,98.81666666666666,5.357523266916868,945.6033333333334,50.36969315857392,0.08666666666666667,0.2813459712801222,100.35666666666667,5.120819161900656,1239.82,13.898234899919236,0.1,0.3000000000000007,98.13,5.184570056105583,926.99,55.151638537158014,0.09666666666666666,0.29550333707459586,100.52,5.594902441806591,926.34,55.3850557461126,0.11666666666666667,0.32102267140430313,126.11333333333333,6.346165946634409,1149.6433333333334,26.808632730687513,0.09,0.28618176042508375
1300,98.40333333333334,5.4381972094517534,968.03,56.63440444347116,0.09333333333333334,0.2908989897236193,100.35666666666667,5.120819161900656,1326.9533333333334,16.161203200532096,0.12666666666666668,0.3325991915537709,97.63,5.287069131380829,940.3,62.92574989620703,0.06333333333333334,0.2435615368284213,100.03333333333333,5.607633685928097,942.9233333333333,63.640795005160705,0.10666666666666667,0.30868898407440587,126.91,6.418870617172462,1219.73,33.0322635211899,0.09,0.2861817604250835
1400,98.00666666666666,5.438745770447021,983.28,63.22469137923888,0.10666666666666667,0.3086889840744058,100.35666666666667,5.120819161900656,1412.0,18.69028268022361,0.19666666666666666,0.3974781615244907,97.13333333333334,5.421766829692655,947.8933333333333,71.40141424058454,0.12333333333333334,0.3288194371113451,99.38666666666667,5.803202181171662,950.1666666666666,73.1599996962517,0.11666666666666667,0.32102267140430296,127.59,6.497838102015161,1284.5466666666666,37.76807940870468,0.08666666666666667,0.28134597128012206
1500,97.51666666666667,5.504215556179544,990.9766666666667,67.95951826066916,0.10666666666666667,0.3086889840744058,100.35666666666667,5.120819161900656,1495.3833333333334,21.90851559452524,0.16,0.36660605559646675,96.41666666666667,5.519334702258557,946.58,78.54440527497803,0.12666666666666668,0.3325991915537707,98.57666666666667,5.963566233573851,948.8533333333334,77.3700533511226,0.10333333333333333,0.30439375084839704,128.15666666666667,6.542078330996113,1343.18,44.117656329410785,0.07666666666666666,0.2660618140374313
1600,96.94333333333333,5.505160205560675,993.9933333333333,72.9882635923216,0.11333333333333333,0.31699982474583266,100.35666666666667,5.120819161900656,1576.2733333333333,25.96174022586998,0.22333333333333333,0.416479958167924,95.54333333333334,5.617958308456512,935.7566666666667,84.16854591961433,0.14333333333333334,0.3504124553849205,97.55666666666667,6.102468535127586,939.6166666666667,87.65920595629925,0.15333333333333332,0.36030850978324513,128.67333333333335,6.568101366114528,1397.9066666666668,49.8078101863107,0.08666666666666667,0.28134597128012206
1700,96.27,5.644799966931218,994.1833333333333,79.3966186657565,0.09,0.2861817604250835,100.35666666666667,5.120819161900656,1654.4166666666667,30.789225207674345,0.27,0.44395945760846134,94.28333333333333,5.9590034588194545,915.9833333333333,94.6890862536732,0.15,0.35707142142714327,96.51,6.377295665091909,928.06,97.59154539883734,0.16,0.3666060555964666,129.17666666666668,6.656735102302196,1443.7,56.34231683793865,0.13333333333333333,0.33993463423951853
1800,95.58,5.7344223771884835,989.92,78.53186359688655,0.11666666666666667,0.3210226714043031,100.35666666666667,5.120819161900656,1730.2166666666667,36.873518802643304,0.24,0.4270831300812526,92.81,6.3948338524155535,894.5766666666667,103.65740424858981,0.2,0.3999999999999994,95.09666666666666,6.741462914102713,903.9166666666666,111.3853508720465,0.18666666666666668,0.3896437118987325,129.56333333333333,6.718580372535724,1482.57,63.9361016953646,0.13333333333333333,0.33993463423951875
1900,94.69666666666667,5.86100010426738,983.3,88.37844759894799,0.11333333333333333,0.3169998247458327,100.35666666666667,5.120819161900656,1803.2733333333333,43.116338228358664,0.2866666666666667,0.45220447685630993,90.96333333333334,6.803086717725191,861.8166666666667,110.20736388987604,0.18333333333333332,0.3869395588747972,93.41333333333333,7.252757330070324,873.03,122.52772108112248,0.2,0.39999999999999936,129.91,6.714305623070786,1515.1833333333334,71.39357853165474,0.10333333333333333,0.30439375084839737
2000,93.67,6.005089508075631,968.85,90.9165597310706,0.10333333333333333,0.3043937508483968,100.35666666666667,5.120819161900656,1873.5366666666666,50.04027033855387,0.32,0.46647615158762523,88.92333333333333,7.659250761152959,834.6066666666667,119.50402485086245,0.25,0.4330127018922193,91.27333333333333,8.164881437527976,837.9866666666667,132.7685950148687,0.23333333333333334,0.42295258468165037,130.16666666666666,6.796976451988703,1539.9033333333334,83.19760005886923,0.12333333333333334,0.3288194371113453
2100,92.45333333333333,6.326227592772454,951.04,99.7286906227758,0.10666666666666667,0.3086889840744058,100.35666666666667,5.120819161900656,1940.8033333333333,58.076828330142895,0.3333333333333333,0.4714045207910325,86.43,8.622747048746515,800.29,122.25693940768076,0.26,0.4386342439892258,88.58666666666667,9.266561150478397,798.3533333333334,147.16415490495262,0.23333333333333334,0.4229525846816505,130.39,6.881707636916867,1557.2666666666667,95.53122816940835,0.11333333333333333,0.31699982474583255
2200,91.11333333333333,6.687337952346124,929.8133333333334,107.78054163695579,0.14,0.3469870314579495,100.35666666666667,5.120819161900656,2004.84,66.29002740483165,0.34,0.47370877129308087,83.37,9.928062919489053,767.0633333333334,131.84288372486733,0.2733333333333333,0.445670531022888,85.82333333333334,10.476264707529216,755.5933333333334,158.5110762340881,0.22333333333333333,0.4164799581679244,130.51,6.961075108535089,1566.12,107.71009980498573,0.13666666666666666,0.3434951075181255
2300,89.62,7.027251715049542,904.8866666666667,112.5078093092011,0.15666666666666668,0.3634862063713317,100.35666666666667,5.120819161900656,2065.8166666666666,75.79588635862034,0.43333333333333335,0.49553562491061587,79.92333333333333,10.85775247870796,730.7033333333334,137.53470588263252,0.3233333333333333,0.46774874547013756,82.24,12.107947802992877,709.87,170.03570144727453,0.3233333333333333,0.4677487454701377,130.64666666666668,7.007744921791098,1570.0133333333333,123.28476449081433,0.13666666666666666,0.34349510751812595
2400,88.16666666666667,7.429595472762228,879.6266666666667,118.97837599982424,0.15,0.3570714214271431,100.35666666666667,5.120819161900656,2123.26,85.73975585067483,0.5033333333333333,0.4999888887654293,76.09666666666666,11.743110982850995,695.5966666666667,139.7942082332295,0.2833333333333333,0.45061686115319316,78.12666666666667,14.00276004539423,662.3033333333333,179.2997805972507,0.36,0.4800000000000005,130.61333333333334,7.163599343595058,1561.8933333333334,140.51271101062548,0.14,0.3469870314579494
2500,86.50666666666666,7.9596873193751785,856.2833333333333,123.41562457358829,0.15666666666666668,0.3634862063713317,100.35666666666667,5.120819161900656,2177.48,96.40502891447105,0.4533333333333333,0.49781745873585226,72.05,12.870152809245633,659.0033333333333,141.34396575572492,0.32,0.46647615158762534,73.44333333333333,15.834775723773987,614.0566666666666,182.06354235693533,0.43,0.49507575177946195,130.47666666666666,7.349112569253213,1547.7433333333333,159.49187269436501,0.16333333333333333,0.36966952208094633
2600,84.51333333333334,8.515661388811136,825.81,129.49090276926793,0.22666666666666666,0.41867515914953635,100.35666666666667,5.120819161900656,2229.286666666667,106.91936754187975,0.5166666666666667,0.4997221450188324,67.45333333333333,13.679954515843813,621.7433333333333,140.38733604646194,0.3,0.45825756949558527,68.28333333333333,17.71862642030194,564.9533333333334,180.18863584834887,0.47,0.49909918853871205,130.24,7.763315442944887,1526.8766666666668,182.33113133953722,0.16333333333333333,0.36966952208094633
2700,82.37,9.031413695171615,792.9633333333334,133.6335361684667,0.21666666666666667,0.41197356981027555,100.35666666666667,5.120819161900656,2277.9166666666665,118.253046707286,0.49666666666666665,0.49998888876542913,62.54333333333334,14.308789451087593,586.39,140.16242209189545,0.35333333333333333,0.4780051138731554,62.41,19.378387445811892,516.02,177.08483729557423,0.45666666666666667,0.4981186828680704,129.82333333333332,8.319782983280806,1496.3433333333332,206.0352691221147,0.17333333333333334,0.37853518844209044
2800,79.91333333333333,9.782935255955762,763.57,141.19834194021774,0.19666666666666666,0.3974781615244908,100.35666666666667,5.120819161900656,2323.8733333333334,129.55026291838328,0.5466666666666666,0.49781745873585226,57.5,15.075697883237998,556.8733333333333,140.184464030632,0.43666666666666665,0.4959726694979163,56.46,20.624299584066684,472.22333333333336,171.5690340811988,0.5566666666666666,0.4967785108968462,128.99666666666667,9.564342923356287,1458.6633333333334,234.8088939021594,0.22333333333333333,0.41647995816792427
2900,77.24666666666667,10.42524926427288,731.7833333333333,146.76883089478574,0.23333333333333334,0.4229525846816503,100.35666666666667,5.120819161900656,2366.9366666666665,141.0305143892232,0.6033333333333334,0.48920570542689207,52.44,15.40713254740587,527.3333333333334,139.7498320412427,0.43,0.49507575177946195,50.23,21.457642772059874,428.91333333333336,162.59374472046034,0.6033333333333334,0.4892057054268922,128.03,10.861358110291736,1414.9066666666668,259.0855546382742,0.2,0.39999999999999947
3000,74.59666666666666,11.270048309075205,703.01,149.25299516815954,0.21666666666666667,0.41197356981027533,100.35666666666667,5.120819161900656,2407.6666666666665,152.1214500179233,0.5833333333333334,0.4930066485916355,47.60333333333333,15.613861007308723,499.91333333333336,136.88610529276602,0.49,0.4998999899979987,43.943333333333335,21.92472247385484,392.13,153.54373893671692,0.6633333333333333,0.4725698067187769,126.81333333333333,12.501939405103869,1365.2333333333333,284.9888984192581,0.25,0.4330127018922193
3100,71.22,12.385943645923792,667.7233333333334,151.42095888247735,0.3233333333333333,0.4677487454701376,100.35666666666667,5.120819161900656,2446.2466666666664,163.73781630670697,0.5866666666666667,0.4924316083365161,42.736666666666665,15.40521520640188,474.01666666666665,133.6266804280575,0.49333333333333335,0.4999555535800721,37.79,21.502230116897174,359.0133333333333,142.49872451670885,0.6733333333333333,0.46899419565230716,124.86,15.377268938273788,1308.2033333333334,309.5725687495941,0.29,0.4537620521815369
3200,67.73333333333333,13.655361177533491,635.75,157.15226427470483,0.29333333333333333,0.45528989543903775,100.35666666666667,5.120819161900656,2482.14,174.71252693114675,0.6266666666666667,0.4836895239257875,38.4,15.014437496401044,452.37333333333333,130.89316491789103,0.5033333333333333,0.49998888876542924,32.14,20.66592364255709,330.9033333333333,131.10568506192072,0.72,0.4489988864128733,122.5,17.97006770530744,1251.6033333333332,328.27314742790384,0.3333333333333333,0.47140452079103223
3300,64.16666666666667,15.188116699870628,605.7066666666667,162.84186794419782,0.2833333333333333,0.4506168611531931,100.35666666666667,5.120819161900656,2516.2966666666666,185.81310140987247,0.71,0.453762052181537,34.663333333333334,14.509421843141176,432.1933333333333,127.7610371835726,0.58,0.4935585071701226,26.856666666666666,19.826988060609587,307.63,118.94138514411205,0.7633333333333333,0.4250359461922667,119.54,20.582397009742735,1186.22,346.6400221170852,0.32666666666666666,0.46899419565230716
3400,60.406666666666666,16.22389047738618,574.64,163.67745843579075,0.36333333333333334,0.4809596887705066,100.35666666666667,5.120819161900656,2548.463333333333,196.57440149272293,0.6833333333333333,0.46517619123176124,30.866666666666667,13.85023064388781,412.3433333333333,122.45894055650746,0.53,0.499099188538712,22.453333333333333,18.523889680326025,288.74333333333334,106.82245763675147,0.7466666666666667,0.4349201714746698,115.97666666666667,23.49743508461201,1117.6733333333334,360.7301114252716,0.37333333333333335,0.48368952392578773
3500,56.526666666666664,17.04667970277172,543.4,162.28536594530007,0.41333333333333333,0.4924316083365161,100.35666666666667,5.120819161900656,2578.58,207.06582753639805,0.7233333333333334,0.4473502232280897,27.64666666666667,13.255759335306127,395.14,117.75285021320435,0.5866666666666667,0.49243160833651606,18.80666666666667,17.121018920872938,273.38,94.62587172649985,0.8566666666666667,0.3504124553849204,112.15,25.87600239604254,1049.9233333333334,370.015689922588,0.43333333333333335,0.4955356249106158
3600,53.02,17.536426850036083,513.15,160.12355906195265,0.4033333333333333,0.4905665658761873,100.35666666666667,5.120819161900656,2607.0933333333332,217.36757951042796,0.7433333333333333,0.43679387460092567,24.613333333333333,12.432638050264673,378.86333333333334,113.65490745625065,0.5966666666666667,0.49056656587618724,15.596666666666666,15.734060364558028,259.98333333333335,85.26012973378711,0.8366666666666667,0.36966952208094633,107.26,28.586810478493987,977.53,377.20964431820505,0.43,0.49507575177946195
3700,48.85333333333333,18.1309630803833,484.74666666666667,158.06978149609185,0.43,0.49507575177946195,100.35666666666667,5.120819161900656,2634.18,228.01064507313384,0.6966666666666667,0.4596979684773717,21.966666666666665,11.559075318649938,364.70666666666665,108.39477519183704,0.5966666666666667,0.4905665658761876,12.49,13.988205746270683,248.00666666666666,74.30316248690602,0.8466666666666667,0.3603085097832452,101.62,31.61806867388751,907.83,380.79353255187186,0.49,0.49989998999799873
3800,45.03,18.419620879196554,457.14,151.6520592232979,0.51,0.49989998999799884,100.35666666666667,5.120819161900656,2659.576666666667,237.7645280290752,0.7433333333333333,0.4367938746009256,19.766666666666666,10.999646458965042,351.9633333333333,104.68273650522428,0.6866666666666666,0.46384863431463935,9.756666666666666,11.78491078550119,237.59333333333333,62.96571518603508,0.8833333333333333,0.3210226714043031,95.92,34.00863027723012,840.58,379.9239444941579,0.5466666666666666,0.4978174587358521
3900,41.17333333333333,18.295080091531588,431.9633333333333,146.82965863733236,0.5066666666666667,0.49995555358007215,100.35666666666667,5.120819161900656,2684.34,247.86720450004404,0.7733333333333333,0.41867515914953635,17.63,10.131128597874312,340.6766666666667,101.04750758375437,0.67,0.47021271782034973,7.806666666666667,10.278583992403272,230.08333333333334,54.06369443124993,0.88,0.3249615361854376,89.72,36.033155102858615,773.64,374.45639318884645,0.5366666666666666,0.49865374314804484
4000,37.343333333333334,17.945624969767863,407.25333333333333,141.10351692601034,0.5166666666666667,0.4997221450188326,100.35666666666667,5.120819161900656,2707.2966666666666,257.23994374038335,0.76,0.42708313008125265,15.936666666666667,9.4515953973684,330.14,96.70301822245948,0.6466666666666666,0.4780051138731557,6.33,8.62908454008882,224.39,45.413557814086005,0.9,0.30000000000000066,83.36333333333333,37.829150870136594,712.26,367.2166740949182,0.59,0.4918333050943182
4100,33.56,17.446481975840666,384.06666666666666,134.57212027591575,0.58,0.49355850717012256,100.35666666666667,5.120819161900656,2729.29,266.33757883558224,0.8033333333333333,0.3974781615244907,14.573333333333334,8.901570398281168,320.5233333333333,93.06501019299475,0.66,0.4737087712930809,5.25,7.477131803037847,220.17666666666668,40.22642732775991,0.92,0.27129319932501,76.90666666666667,38.998264348842795,655.9033333333333,357.5794466346683,0.6233333333333333,0.48455019233190827
4200,30.10333333333333,16.92215477479811,364.56333333333333,128.83410258502553,0.6033333333333334,0.4892057054268922,100.35666666666667,5.120819161900656,2750.463333333333,275.14162775236724,0.8066666666666666,0.39491208585653026,13.25,8.253534596361327,311.60333333333335,89.01872081509347,0.73,0.4439594576084613,4.246666666666667,6.02321803984843,216.47333333333333,34.498443765222575,0.9333333333333333,0.24944382578493013,70.18333333333334,39.91302697393699,600.3766666666667,342.8074310584425,0.7266666666666667,0.4456705310228881
4300,26.83,16.178208594690993,344.34,120.63132981664975,0.61,0.4877499359302883,100.35666666666667,5.120819161900656,2770.32,283.87792728565563,0.82,0.3841874542459719,12.006666666666666,7.6724586816888225,304.9433333333333,87.02018993058778,0.7233333333333334,0.4473502232280897,3.5866666666666664,5.173891722442162,213.04666666666665,29.187859728927588,0.9633333333333334,0.18794207145347364,63.39666666666667,39.95621756650927,547.2866666666666,324.02148769624677,0.6633333333333333,0.4725698067187766
4400,24.003333333333334,15.529004761699603,328.1333333333333,113.31582217658553,0.62,0.48538644398046327,100.35666666666667,5.120819161900656,2789.5633333333335,292.50863119269184,0.7866666666666666,0.409661106552992,11.03,7.2679043288511505,298.0933333333333,83.69869347181526,0.7733333333333333,0.4186751591495366,3.09,4.494652378104446,210.90333333333334,25.733389248643917,0.9533333333333334,0.21092389359408506,57.07666666666667,39.557183783592194,501.9766666666667,307.04996790243905,0.7833333333333333,0.41197356981027544
4500,21.446666666666665,14.841400053753528,312.7366666666667,106.15121598717344,0.67,0.4702127178203498,100.35666666666667,5.120819161900656,2807.51,300.5799004701856,0.7966666666666666,0.4024784328245303,10.116666666666667,6.847607043502295,292.24,81.30298723499239,0.7,0.4582575694955854,2.546666666666667,3.7158878107690794,208.89333333333335,22.715529685413184,0.9533333333333334,0.2109238935940851,50.586666666666666,38.34765297757985,457.39,285.06478427426515,0.78,0.4142463035441603
4600,19.08,14.06912458778679,299.3666666666667,99.77520845491739,0.7033333333333334,0.4567883049680179,100.35666666666667,5.120819161900656,2825.0066666666667,308.5603235817736,0.7966666666666666,0.4024784328245296,9.28,6.391786396097208,286.19,77.62263780624825,0.7766666666666666,0.4164799581679243,2.2133333333333334,3.122150256189179,207.15666666666667,19.421091341345583,0.9666666666666667,0.17950549357115045,44.516666666666666,36.831368725886655,419.66,264.6611627471372,0.8333333333333334,0.3726779962499655
4700,16.66,13.17994941821352,288.00666666666666,94.90886833636198,0.7333333333333333,0.44221663871405215,100.35666666666667,5.120819161900656,2842.16,316.7448832525423,0.8633333333333333,0.34349510751812623,8.53,6.062653434484498,280.36,75.12108270430258,0.77,0.4208325082500168,1.9266666666666667,2.7497797891629134,205.98333333333332,17.168276623535117,0.9766666666666667,0.1509598916563234,38.193333333333335,35.04962133255586,384.12666666666667,242.81630358954268,0.8266666666666667,0.3785351884420903
4800,14.626666666666667,12.203303742111077,276.5566666666667,87.17033204530595,0.72,0.44899888641287344,100.35666666666667,5.120819161900656,2858.286666666667,324.4449072218922,0.8433333333333334,0.3634862063713317,7.84,5.72547523500597,276.14,73.49889160161989,0.7866666666666666,0.409661106552992,1.72,2.401721604738284,205.11,15.73121843130189,0.97,0.17058722109231947,32.79666666666667,32.80033519476423,353.36,221.9445209956758,0.8633333333333333,0.34349510751812606
4900,12.496666666666666,11.214424738800574,267.35,82.20673634198111,0.7766666666666666,0.4164799581679244,100.35666666666667,5.120819161900656,2873.903333333333,332.0844480784301,0.84,0.366606055596467,7.246666666666667,5.385705359766927,271.8666666666667,71.65167285013112,0.7766666666666666,0.41647995816792416,1.55,1.820485283287583,204.62666666666667,15.34059827893153,0.96,0.1959591794226538,27.76,30.71290282601109,328.35,202.76189854112152,0.8533333333333334,0.3537733109712421
5000,10.776666666666667,10.323764924785076,258.6433333333333,76.03956945053164,0.76,0.42708313008125265,100.35666666666667,5.120819161900656,2889.1033333333335,339.475457123028,0.8733333333333333,0.3325991915537709,6.726666666666667,4.981829204441096,268.06333333333333,69.09977801861753,0.7966666666666666,0.40247843282453005,1.41,1.4148851543499872,203.95,13.698935481756747,0.9733333333333334,0.1611072796479281,23.51,28.579886283888527,306.82,184.18737090256764,0.8933333333333333,0.30868898407440587
5100,9.396666666666667,9.464635345443702,251.46333333333334,69.5616416488922,0.8533333333333334,0.3537733109712419,100.35666666666667,5.120819161900656,2903.9266666666667,347.1480490447203,0.8466666666666667,0.3603085097832451,6.27,4.710672280400471,265.00333333333333,67.65626348601356,0.8366666666666667,0.36966952208094633,1.3266666666666667,1.339137367445511,203.67666666666668,13.532139109870549,0.98,0.13999999999999987,19.633333333333333,25.98830933751218,287.56,165.8999087803648,0.9233333333333333,0.2660618140374313
5200,8.173333333333334,8.61954884099059,244.94333333333333,64.76825448388192,0.8133333333333334,0.38964371189873254,100.35666666666667,5.120819161900656,2918.06,354.49608798969837,0.8633333333333333,0.34349510751812606,5.84,4.454331225522709,262.03333333333336,65.57661337872081,0.7933333333333333,0.40491425704160483,1.23,0.7283085426749648,203.10666666666665,11.990911373017312,0.99,0.09949874371066231,16.096666666666668,23.502637913410688,271.03,148.34415762004247,0.95,0.21794494717703355
5300,7.213333333333333,7.923456036071351,239.53333333333333,60.407964890585596,0.8466666666666667,0.36030850978324513,100.35666666666667,5.120819161900656,2932.2033333333334,361.75596100440725,0.86,0.3469870314579496,5.426666666666667,4.147041783676111,258.78,63.379004935914445,0.85,0.3570714214271432,1.2,0.5887840577551908,202.71,10.882060160343404,0.9866666666666667,0.11469767022723484,13.433333333333334,21.28267422628609,258.22,134.0748233885344,0.9366666666666666,0.24356153682842138
5400,6.33,7.352625381453899,234.45333333333335,55.1762734837679,0.8666666666666667,0.33993463423951886,100.35666666666667,5.120819161900656,2945.4366666666665,368.43990824677076,0.8766666666666667,0.3288194371113453,5.053333333333334,3.870894240640296,256.2366666666667,61.7706563741141,0.8633333333333333,0.3434951075181259,1.16,0.48414873747640647,202.46666666666667,10.744093984862367,0.9933333333333333,0.08137703743822473,11.29,19.13058371648217,247.99666666666667,121.66825108557384,0.9533333333333334,0.2109238935940851
5500,5.4366666666666665,6.487885291491788,230.22666666666666,50.49992035197247,0.8533333333333334,0.353773310971242,100.35666666666667,5.120819161900656,2957.8433333333332,374.91855843043516,0.89,0.31288975694324067,4.783333333333333,3.6473354048614115,253.86,60.841655686434656,0.8,0.39999999999999947,1.1333333333333333,0.471404520791033,202.31666666666666,10.609887945790142,0.99,0.09949874371066238,9.063333333333333,16.665912982958808,238.45333333333335,107.25418945456417,0.93,0.2551470164434608
5600,4.75,5.774729430891113,225.81,44.46647313800972,0.9066666666666666,0.2908989897236193,100.35666666666667,5.120819161900656,2969.9733333333334,381.4685735709066,0.8733333333333333,0.33259919155377116,4.536666666666667,3.456682738631875,251.77,59.56534590962543,0.8633333333333333,0.3434951075181262,1.1033333333333333,0.38208492366081354,201.92,9.205447662480408,0.9933333333333333,0.08137703743822475,7.42,14.854076881449066,231.77666666666667,97.10242078456234,0.97,0.17058722109231939
